#s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
4.972259034746352;-7.617338429464905;-3.3600000000000003;-1.610175345656706;0.030030046838082004;4.801737749548297;0.12584060778318276
5.021006672341905;-7.567998610145933;-3.3600000000000003;-1.607564578457262;0.032746396316886736;4.803028513759555;0.12338417060458651
5.069754309937457;-7.5186587908269615;-3.3600000000000003;-1.6049538112578179;0.03546274579569146;4.804319277970813;0.12092773342599025
5.11850194753301;-7.46931897150799;-3.3600000000000003;-1.602343044058374;0.03817909527449619;4.805610042182071;0.118471296247394
5.167249585128562;-7.419979152189018;-3.3600000000000003;-1.5997322768589297;0.040895444753300925;4.806900806393329;0.11601485906879774
5.2159972227241145;-7.370639332870047;-3.3600000000000003;-1.5971215096594857;0.04361179423210565;4.808191570604587;0.1135584218902015
5.264744860319667;-7.321299513551075;-3.3600000000000003;-1.5945107424600418;0.046328143710910374;4.809482334815844;0.11110198471160525
5.313492497915219;-7.2719596942321045;-3.3600000000000003;-1.5918999752605978;0.04904449318971506;4.810773099027102;0.10864554753300905
5.362240135510772;-7.222619874913133;-3.3600000000000003;-1.5892892080611536;0.05176084266851978;4.81206386323836;0.1061891103544128
5.410987773106324;-7.173280055594161;-3.3600000000000003;-1.5866784408617096;0.05447719214732452;4.813354627449618;0.10373267317581654
5.459735410701877;-7.12394023627519;-3.3600000000000003;-1.5840676736622654;0.057193541626129246;4.814645391660876;0.1012762359972203
5.508483048297429;-7.074600416956218;-3.3600000000000003;-1.5814569064628214;0.05990989110493397;4.815936155872134;0.09881979881862404
5.557230685892982;-7.025260597637247;-3.3600000000000003;-1.5788461392633775;0.0626262405837387;4.8172269200833915;0.09636336164002779
5.605978323488534;-6.975920778318275;-3.3600000000000003;-1.5762353720639333;0.06534259006254343;4.818517684294649;0.09390692446143153
5.654725961084087;-6.9265809589993035;-3.3600000000000003;-1.5736246048644893;0.06805893954134816;4.819808448505907;0.0914504872828353
5.703473598679639;-6.877241139680332;-3.3600000000000003;-1.5710138376650453;0.07077528902015288;4.821099212717164;0.08899405010423904
5.752221236275192;-6.82790132036136;-3.3600000000000003;-1.5684030704656011;0.07349163849895762;4.822389976928422;0.0865376129256428
5.800968873870744;-6.778561501042389;-3.3600000000000003;-1.5657923032661571;0.07620798797776235;4.82368074113968;0.08408117574704654
5.849716511466297;-6.729221681723417;-3.3600000000000003;-1.563181536066713;0.07892433745656707;4.824971505350938;0.08162473856845029
5.898464149061849;-6.679881862404446;-3.3600000000000003;-1.560570768867269;0.0816406869353718;4.8262622695621955;0.07916830138985403
5.947211786657402;-6.630542043085475;-3.359027102154274;-1.5567300000000002;0.08468629228630992;4.827352867824878;0.04593682487838825
5.995959424252954;-6.581202223766503;-3.3565601111883256;-1.5510003;0.08823754058373869;4.82813606838082;-0.03455631917998574
6.044707061848507;-6.531862404447532;-3.354093120222377;-1.5452706;0.09178878888116745;4.828919268936762;-0.11504946323835973
6.093454699444059;-6.48252258512856;-3.351626129256428;-1.5395409;0.09534003717859624;4.8297024694927035;-0.19554260729673373
6.1422023370396115;-6.433182765809589;-3.3491591382904797;-1.5338112000000002;0.09889128547602502;4.8304856700486445;-0.2760357513551077
6.1909499746351635;-6.383842946490617;-3.3466921473245312;-1.5280815;0.10244253377345379;4.831268870604586;-0.3565288954134817
6.239697612230716;-6.334503127171645;-3.3442251563585828;-1.5223518;0.10599378207088256;4.832052071160528;-0.4370220394718557
6.288445249826269;-6.285163307852674;-3.3417581653926343;-1.5166221;0.10954503036831134;4.83283527171647;-0.5175151835302297
6.337192887421821;-6.235823488533702;-3.3392911744266858;-1.5108924000000001;0.11309627866574012;4.833618472272411;-0.5980083275886037
6.385940525017374;-6.186483669214731;-3.336824183460737;-1.5051627;0.1166475269631689;4.834401672828353;-0.6785014716469777
6.434688162612926;-6.137143849895759;-3.3343571924947883;-1.499433;0.12019877526059766;4.835184873384295;-0.7589946157053516
6.483435800208479;-6.0878040305767875;-3.33189020152884;-1.4937033;0.12375002355802645;4.835968073940236;-0.8394877597637257
6.532183437804031;-6.038464211257816;-3.3294232105628914;-1.4879736;0.12730127185545523;4.836751274496177;-0.9199809038220996
6.580931075399584;-5.989124391938845;-3.326956219596943;-1.4822439;0.13085252015288393;4.837534475052119;-1.0004740478804721
6.629678712995136;-5.939784572619874;-3.3244892286309944;-1.4765142;0.1344037684503127;4.838317675608061;-1.0809671919388462
6.678426350590689;-5.890444753300902;-3.3220222376650455;-1.4707845000000002;0.1379550167477415;4.839100876164003;-1.16146033599722
6.727173988186241;-5.8411049339819305;-3.319555246699097;-1.4650548;0.14150626504517028;4.839884076719944;-1.241953480055594
6.775921625781794;-5.791765114662959;-3.3170882557331485;-1.4593251;0.14505751334259903;4.840667277275886;-1.322446624113968
6.824669263377346;-5.742425295343987;-3.3146212647672;-1.4535954;0.14860876164002781;4.8414504778318275;-1.4029397681723421
6.873416900972899;-5.693085476025016;-3.3121542738012515;-1.4478657;0.1521600099374566;4.842233678387769;-1.483432912230716
6.922164538568451;-5.643745656706044;-3.308436414176512;-1.4416734487838776;0.15575682300208482;4.840865635024322;-1.5546384259207784
6.970912176164004;-5.594405837387073;-3.296101459346769;-1.4322947336344685;0.1596675266851981;4.82467791132731;-1.561862485962474
7.019659813759556;-5.545066018068101;-3.2837665045170263;-1.422916018485059;0.16357823036831137;4.808490187630299;-1.5690865460041696
7.0684074513551085;-5.4957261987491295;-3.271431549687283;-1.4135373033356498;0.16748893405142465;4.792302463933287;-1.5763106060458654
7.1171550889506605;-5.446386379430158;-3.2590965948575406;-1.4041585881862404;0.17139963773453792;4.776114740236275;-1.5835346660875609
7.165902726546213;-5.397046560111186;-3.246761640027797;-1.394779873036831;0.1753103414176512;4.759927016539263;-1.5907587261292566
7.214650364141765;-5.347706740792216;-3.2344266851980548;-1.385401157887422;0.17922104510076442;4.7437392928422515;-1.5979827861709521
7.263398001737318;-5.298366921473244;-3.222091730368312;-1.3760224427380126;0.1831317487838777;4.727551569145239;-1.6052068462126476
7.312145639332871;-5.2490271021542725;-3.209756775538569;-1.3666437275886032;0.18704245246699097;4.711363845448227;-1.6124309062543434
7.360893276928423;-5.199687282835301;-3.197421820708826;-1.3572650124391938;0.19095315615010425;4.695176121751216;-1.619654966296039
7.409640914523976;-5.150347463516329;-3.185086865879083;-1.3478862972897847;0.19486385983321752;4.678988398054204;-1.6268790263377346
7.458388552119528;-5.101007644197358;-3.1727519110493403;-1.3385075821403754;0.1987745635163308;4.662800674357192;-1.6341030863794301
7.507136189715081;-5.051667824878386;-3.1604169562195974;-1.329128866990966;0.20268526719944407;4.64661295066018;-1.6413271464211259
7.555883827310633;-5.002328005559415;-3.1480820013898545;-1.3197501518415566;0.20659597088255735;4.630425226963169;-1.6485512064628214
7.604631464906186;-4.952988186240443;-3.1357470465601116;-1.3103714366921473;0.21050667456567063;4.614237503266157;-1.6557752665045171
7.653379102501738;-4.903648366921471;-3.1234120917303687;-1.300992721542738;0.2144173782487839;4.598049779569145;-1.6629993265462129
7.702126740097291;-4.8543085476025;-3.111077136900626;-1.2916140063933286;0.21832808193189718;4.581862055872133;-1.6702233865879084
7.750874377692843;-4.804968728283528;-3.098742182070883;-1.2822352912439194;0.22223878561501048;4.565674332175121;-1.677447446629604
7.799622015288396;-4.755628908964557;-3.08640722724114;-1.27285657609451;0.22614948929812373;4.54948660847811;-1.6846715066712996
7.848369652883948;-4.706289089645586;-3.0740722724113976;-1.263477860945101;0.23006019298123695;4.5332988847810975;-1.6918955667129951
7.897117290479501;-4.656949270326614;-3.0617373175816542;-1.2540991457956916;0.23397089666435023;4.517111161084086;-1.6991196267546909
7.945864928075053;-4.613968033356495;-3.0430437804030577;-1.2367113510771366;0.2479536202223769;4.498350288672689;-1.708257013898541
7.9946125656706055;-4.57202918693537;-3.0233078526754693;-1.2180105924947877;0.2635874945795694;4.479167588603196;-1.7177080612230717
8.043360203266158;-4.530090340514244;-3.0035719249478805;-1.1993098339124388;0.27922136893676197;4.459984888533703;-1.7271591085476028
8.09210784086171;-4.488151494093119;-2.9838359972202917;-1.18060907533009;0.29485524329395446;4.44080218846421;-1.7366101558721336
8.140855478457263;-4.446212647671994;-2.9641000694927038;-1.1619083167477418;0.3104891176511464;4.421619488394718;-1.7460612031966642
8.189603116052815;-4.404273801250868;-2.9443641417651154;-1.1432075581653929;0.32612299200833894;4.402436788325226;-1.7555122505211953
8.238350753648367;-4.362334954829743;-2.9246282140375266;-1.124506799583044;0.34175686636553143;4.383254088255733;-1.7649632978457261
8.28709839124392;-4.320396108408617;-2.904892286309938;-1.1058060410006951;0.357390740722724;4.3640713881862405;-1.774414345170257
8.335846028839473;-4.278457261987491;-2.8851563585823494;-1.0871052824183463;0.37302461507991647;4.344888688116748;-1.783865392494788
8.384593666435025;-4.2365184155663655;-2.8654204308547606;-1.0684045238359974;0.388658489437109;4.325705988047255;-1.7933164398193189
8.433341304030577;-4.194579569145239;-2.8456845031271722;-1.0497037652536485;0.40429236379430156;4.306523287977762;-1.80276748714385
8.482088941626131;-4.152640722724114;-2.8259485753995834;-1.0310030066712996;0.41992623815149405;4.287340587908269;-1.8122185344683808
8.530836579221683;-4.110701876302988;-2.8062126476719946;-1.0123022480889508;0.43556011250868654;4.268157887838776;-1.8216695817929118
8.579584216817235;-4.068763029881863;-2.7864767199444063;-0.9936014895066019;0.4511939868658791;4.248975187769284;-1.8311206291174427
8.628331854412787;-4.026824183460737;-2.7667407922168175;-0.974900730924253;0.4668278612230716;4.229792487699791;-1.8405716764419737
8.67707949200834;-3.984885337039611;-2.7470048644892286;-0.9561999723419041;0.4824617355802641;4.210609787630299;-1.8500227237665046
8.725827129603893;-3.9429464906184855;-2.7272689367616403;-0.9374992137595552;0.4980956099374566;4.191427087560806;-1.8594737710910354
