-12.35;-2.71;1.55;1.55
-12.300302216252518;-2.71;1.5470877098723976;1.5470877098723976
-12.250604432505037;-2.71;1.5441754197447952;1.5441754197447952
-12.200906648757556;-2.71;1.5412631296171928;1.5412631296171928
-12.151208865010073;-2.71;1.5383508394895904;1.5383508394895904
-12.101511081262592;-2.71;1.535438549361988;1.535438549361988
-12.05181329751511;-2.71;1.5325262592343856;1.5325262592343856
-12.00211551376763;-2.71;1.5296139691067832;1.5296139691067832
-11.952417730020148;-2.71;1.5267016789791805;1.5267016789791805
-11.902719946272667;-2.71;1.523789388851578;1.523789388851578
-11.853022162525184;-2.71;1.5208770987239757;1.5208770987239757
-11.803324378777702;-2.71;1.5187676292813967;1.5187676292813967
-11.753626595030221;-2.71;1.5167101410342512;1.5167101410342512
-11.70392881128274;-2.71;1.5146526527871054;1.5146526527871054
-11.654231027535259;-2.71;1.5125951645399596;1.5125951645399596
-11.604533243787778;-2.71;1.510537676292814;1.510537676292814
-11.554835460040294;-2.71;1.5084801880456682;1.5084801880456682
-11.505137676292813;-2.71;1.5064226997985224;1.5064226997985224
-11.455439892545332;-2.71;1.5043652115513768;1.5043652115513768
-11.40574210879785;-2.71;1.502307723304231;1.502307723304231
-11.35604432505037;-2.71;1.5002502350570852;1.5002502350570852
-11.306346541302887;-2.71;1.5;1.5
-11.256648757555405;-2.71;1.5;1.5
-11.206950973807924;-2.71;1.5;1.5
-11.157253190060443;-2.71;1.5;1.5
-11.107555406312962;-2.71;1.5;1.5
-11.05785762256548;-2.71;1.5;1.5
-11.008159838817999;-2.71;1.5;1.5
-10.958462055070516;-2.71;1.5;1.5
-10.908764271323035;-2.71;1.5;1.5
-10.859066487575554;-2.71;1.5;1.5
-10.809368703828072;-2.7181262592343853;1.4878106111484217;1.4878106111484217
-10.759670920080591;-2.7280658159838818;1.4729012760241773;1.4729012760241773
-10.70997313633311;-2.738005372733378;1.457991940899933;1.457991940899933
-10.660275352585627;-2.7479449294828746;1.4430826057756885;1.4430826057756885
-10.610577568838146;-2.757884486232371;1.428173270651444;1.428173270651444
-10.560879785090664;-2.7678240429818675;1.4132639355271996;1.4132639355271996
-10.511182001343183;-2.7777635997313634;1.398354600402955;1.398354600402955
-10.461484217595702;-2.78770315648086;1.3834452652787106;1.3834452652787106
-10.41178643384822;-2.7976427132303563;1.3685359301544662;1.3685359301544662
-10.362088650100738;-2.8075822699798527;1.3536265950302218;1.3536265950302218
-10.312390866353256;-2.817521826729349;1.3387172599059773;1.3387172599059773
-10.262693082605775;-2.827461383478845;1.3238079247817327;1.3238079247817327
-10.212995298858294;-2.8374009402283416;1.3088985896574883;1.3088985896574883
-10.163297515110813;-2.847340496977838;1.2939892545332439;1.2939892545332439
-10.11359973136333;-2.857280053727334;1.2790799194089992;1.2790799194089992
-10.06390194761585;-2.8672196104768304;1.2641705842847548;1.2641705842847548
-10.014204163868367;-2.877159167226327;1.2492612491605104;1.2492612491605104
-9.964506380120886;-2.887098723975823;1.234351914036266;1.234351914036266
-9.914808596373405;-2.897038280725319;1.2194425789120216;1.2194425789120216
-9.865110812625923;-2.9069778374748156;1.204533243787777;1.204533243787777
-9.815413028878442;-2.913458697112156;1.1965413028878442;1.1965413028878442
-9.76571524513096;-2.918428475486904;1.191571524513096;1.191571524513096
-9.716017461383478;-2.9233982538616523;1.1866017461383478;1.1866017461383478
-9.666319677635997;-2.9283680322364005;1.1816319677635998;1.1816319677635998
-9.616621893888516;-2.9333378106111483;1.1766621893888516;1.1766621893888516
-9.566924110141034;-2.9383075889858965;1.1716924110141034;1.1716924110141034
