x;y;speed;lookahead
-11.707107859587891;3.166307134707024;2.0;0.7
-11.705617826699777;3.1712739110007373;2.0;0.7
-11.704127793811665;3.176240687294447;2.0;0.7
-11.702637760923553;3.181207463588157;2.0;0.7
-11.701147728035439;3.18617423988187;2.0;0.7
-11.699201288677093;3.190912812940464;2.0;0.7
-11.695724545271496;3.194886233975432;2.0;0.7
-11.692247801865896;3.1988596550104025;2.0;0.7
-11.6887710584603;3.20283307604537;2.0;0.7
-11.685294315054703;3.206806497080338;2.0;0.7
-11.681817571649104;3.2107799181153087;2.0;0.7
-11.678340828243506;3.2147533391502767;2.0;0.7
-11.67486408483791;3.2187267601852443;2.0;0.7
-11.671387341432311;3.222700181220215;2.0;0.7
-11.667910598026713;3.226673602255183;2.0;0.7
-11.664433854621118;3.2306470232901505;2.0;0.7
-11.660957111215518;3.234620444325121;2.0;0.7
-11.65748036780992;3.238593865360089;2.0;0.7
-11.654003624404323;3.242567286395057;2.0;0.7
-11.650526880998724;3.246540707430028;2.0;0.7
-11.647050137593128;3.2505141284649954;2.0;0.7
-11.64357339418753;3.2544875494999634;2.0;0.7
-11.640096650781931;3.258460970534934;2.0;0.7
-11.636619907376335;3.262434391569902;2.0;0.7
-11.633143163970738;3.2664078126048697;2.0;0.7
-11.629666420565139;3.2703812336398403;2.0;0.7
-11.626189677159541;3.2743546546748084;2.0;0.7
-11.622712933753945;3.278328075709776;2.0;0.7
-11.619236190348346;3.2823014967447466;2.0;0.7
-11.615759446942748;3.2862749177797146;2.0;0.7
-11.612282703537153;3.2902483388146826;2.0;0.7
-11.608805960131553;3.2942217598496533;2.0;0.7
-11.605329216725956;3.298195180884621;2.0;0.7
-11.601852473320356;3.3021686019195915;2.0;0.7
-11.598375729914759;3.3061420229545595;2.0;0.7
-11.594898986509163;3.310115443989527;2.0;0.7
-11.591422243103564;3.3140888650244977;2.0;0.7
-11.587945499697966;3.3180622860594657;2.0;0.7
-11.58446875629237;3.3220357070944337;2.0;0.7
-11.580992012886771;3.3260091281294044;2.0;0.7
-11.577515269481173;3.329982549164372;2.0;0.7
-11.574038526075576;3.33395597019934;2.0;0.7
-11.570561782669976;3.3379293912343106;2.0;0.7
-11.56708503926438;3.3419028122692787;2.0;0.7
-11.563608295858783;3.345876233304246;2.0;0.7
-11.560131552453184;3.349849654339217;2.0;0.7
-11.556654809047588;3.353823075374185;2.0;0.7
-11.55317806564199;3.3577964964091525;2.0;0.7
-11.549701322236391;3.361769917444123;2.0;0.7
-11.546224578830794;3.365743338479091;2.0;0.7
-11.542747835425198;3.369716759514059;2.0;0.7
-11.539271092019598;3.37369018054903;2.0;0.7
-11.535794348614;3.3776636015839974;2.0;0.7
-11.532317605208405;3.3816370226189654;2.0;0.7
-11.528840861802806;3.385610443653936;2.0;0.7
-11.525364118397208;3.3895838646889036;2.0;0.7
-11.52188737499161;3.3935572857238716;2.0;0.7
-11.518410631586011;3.3975307067588423;2.0;0.7
-11.514933888180416;3.4015041277938103;2.0;0.7
-11.511457144774818;3.405477548828778;2.0;0.7
-11.507980401369219;3.4094509698637485;2.0;0.7
-11.504503657963623;3.4134243908987165;2.0;0.7
-11.501026914558025;3.417397811933684;2.0;0.7
-11.497550171152426;3.4213712329686548;2.0;0.7
-11.49407342774683;3.4253446540036228;2.0;0.7
-11.490596684341233;3.4293180750385908;2.0;0.7
-11.487119940935633;3.4332914960735614;2.0;0.7
-11.483643197530036;3.437264917108529;2.0;0.7
-11.48016645412444;3.441238338143497;2.0;0.7
-11.47668971071884;3.4452117591784677;2.0;0.7
-11.473212967313243;3.4491851802134352;2.0;0.7
-11.469736223907647;3.4531586012484032;2.0;0.7
-11.466259480502048;3.457132022283374;2.0;0.7
-11.46278273709645;3.461105443318342;2.0;0.7
-11.459305993690853;3.4650788643533095;2.0;0.7
-11.455829250285253;3.46905228538828;2.0;0.7
-11.452352506879658;3.473025706423248;2.0;0.7
-11.44887576347406;3.476999127458216;2.0;0.7
-11.44539902006846;3.480972548493187;2.0;0.7
-11.441922276662865;3.4849459695281544;2.0;0.7
-11.438445533257267;3.4889193905631224;2.0;0.7
-11.434968789851668;3.492892811598093;2.0;0.7
-11.43149204644607;3.4968662326330606;2.0;0.7
-11.428015303040475;3.5008396536680286;2.0;0.7
-11.424538559634875;3.5048130747029993;2.0;0.7
-11.421061816229278;3.5087864957379673;2.0;0.7
-11.417585072823682;3.512759916772935;2.0;0.7
-11.414108329418083;3.5167333378079055;2.0;0.7
-11.410631586012485;3.5207067588428735;2.0;0.7
-11.407154842606888;3.5246801798778415;2.0;0.7
-11.403678099201288;3.528653600912812;2.0;0.7
-11.400201355795692;3.5326270219477798;2.0;0.7
-11.396724612390095;3.536600442982748;2.0;0.7
-11.393247868984496;3.5405738640177185;2.0;0.7
-11.3897711255789;3.544547285052686;2.0;0.7
-11.386294382173302;3.548520706087654;2.0;0.7
-11.382817638767703;3.5524941271226247;2.0;0.7
-11.379340895362105;3.5564675481575927;2.0;0.7
-11.375864151956506;3.5604409691925634;2.0;0.7
-11.37238740855091;3.564414390227531;2.0;0.7
-11.368910665145313;3.568387811262499;2.0;0.7
-11.365433921739713;3.5723612322974696;2.0;0.7
-11.361957178334118;3.576334653332437;2.0;0.7
-11.35848043492852;3.580308074367405;2.0;0.7
-11.35500369152292;3.584281495402376;2.0;0.7
-11.351526948117323;3.588254916437344;2.0;0.7
-11.34721457815961;3.5908356265521166;2.0;0.7
-11.342247801865897;3.5923256594402306;2.0;0.7
-11.337281025572187;3.5938156923283437;2.0;0.7
-11.332314249278477;3.5953057252164564;2.0;0.7
-11.327347472984764;3.5967957581045704;2.0;0.7
-11.322380696691054;3.5982857909926835;2.0;0.7
-11.317413920397344;3.5997758238807966;2.0;0.7
-11.312447144103631;3.6012658567689106;2.0;0.7
-11.307480367809921;3.6027558896570233;2.0;0.7
-11.302513591516211;3.6042459225451364;2.0;0.7
-11.297546815222498;3.6057359554332504;2.0;0.7
-11.292580038928788;3.607225988321363;2.0;0.7
-11.287613262635078;3.608716021209476;2.0;0.7
-11.282646486341365;3.61020605409759;2.0;0.7
-11.277679710047655;3.6116960869857033;2.0;0.7
-11.272712933753946;3.613186119873816;2.0;0.7
-11.267746157460232;3.61467615276193;2.0;0.7
-11.262779381166522;3.616166185650043;2.0;0.7
-11.257812604872813;3.617656218538156;2.0;0.7
-11.2528458285791;3.6191462514262702;2.0;0.7
-11.24787905228539;3.620636284314383;2.0;0.7
-11.24291227599168;3.622126317202496;2.0;0.7
-11.237945499697966;3.62361635009061;2.0;0.7
-11.232978723404257;3.6251063829787227;2.0;0.7
-11.228011947110547;3.626596415866836;2.0;0.7
-11.223045170816834;3.62808644875495;2.0;0.7
-11.218078394523124;3.629576481643063;2.0;0.7
-11.213111618229414;3.6310665145311756;2.0;0.7
-11.2081448419357;3.6325565474192896;2.0;0.7
-11.20317806564199;3.6340465803074027;2.0;0.7
-11.198211289348281;3.6355366131955154;2.0;0.7
-11.193244513054568;3.6370266460836294;2.0;0.7
-11.188277736760858;3.6385166789717425;2.0;0.7
-11.183310960467148;3.6400067118598556;2.0;0.7
-11.178344184173435;3.6414967447479696;2.0;0.7
-11.173377407879725;3.6429867776360823;2.0;0.7
-11.168410631586015;3.6444768105241954;2.0;0.7
-11.163443855292302;3.6459668434123094;2.0;0.7
-11.158477078998592;3.6474568763004225;2.0;0.7
-11.153510302704882;3.648946909188535;2.0;0.7
-11.148543526411169;3.650436942076649;2.0;0.7
-11.14357675011746;3.6519269749647623;2.0;0.7
-11.13860997382375;3.653417007852875;2.0;0.7
-11.133643197530036;3.654907040740989;2.0;0.7
-11.128676421236326;3.656397073629102;2.0;0.7
-11.123709644942616;3.657887106517215;2.0;0.7
-11.118742868648903;3.659377139405329;2.0;0.7
-11.113776092355193;3.660867172293442;2.0;0.7
-11.108809316061484;3.662357205181555;2.0;0.7
-11.10384253976777;3.663847238069669;2.0;0.7
-11.09887576347406;3.6653372709577816;2.0;0.7
-11.09390898718035;3.6668273038458947;2.0;0.7
-11.088942210886637;3.6683173367340087;2.0;0.7
-11.083975434592928;3.669807369622122;2.0;0.7
-11.079008658299218;3.6712974025102345;2.0;0.7
-11.074041882005504;3.6727874353983485;2.0;0.7
-11.069075105711795;3.6742774682864616;2.0;0.7
-11.064108329418085;3.6757675011745743;2.0;0.7
-11.059141553124372;3.6772575340626883;2.0;0.7
-11.054174776830662;3.6787475669508014;2.0;0.7
-11.049208000536948;3.6802375998389154;2.0;0.7
-11.044241224243239;3.6817276327270285;2.0;0.7
-11.039274447949529;3.683217665615141;2.0;0.7
-11.034307671655815;3.684707698503255;2.0;0.7
-11.029340895362106;3.6861977313913683;2.0;0.7
-11.024374119068396;3.6876877642794814;2.0;0.7
-11.019407342774683;3.6891777971675954;2.0;0.7
-11.014440566480973;3.690667830055708;2.0;0.7
-11.009473790187263;3.692157862943821;2.0;0.7
-11.00450701389355;3.693647895831935;2.0;0.7
-10.99954023759984;3.695137928720048;2.0;0.7
-10.99457346130613;3.696627961608161;2.0;0.7
-10.989606685012417;3.698117994496275;2.0;0.7
-10.984639908718707;3.699608027384388;2.0;0.7
-10.979673132424997;3.7010980602725008;2.0;0.7
-10.974706356131284;3.7025880931606148;2.0;0.7
-10.969739579837574;3.704078126048728;2.0;0.7
-10.964772803543864;3.7055681589368406;2.0;0.7
-10.959806027250151;3.7070581918249546;2.0;0.7
-10.954839250956441;3.7085482247130677;2.0;0.7
-10.949872474662731;3.7100382576011808;2.0;0.7
-10.944905698369018;3.711528290489295;2.0;0.7
-10.939938922075308;3.7130183233774074;2.0;0.7
-10.934972145781598;3.7145083562655206;2.0;0.7
-10.930005369487885;3.7159983891536346;2.0;0.7
-10.925038593194175;3.7174884220417477;2.0;0.7
-10.920071816900466;3.7189784549298603;2.0;0.7
-10.915105040606752;3.7204684878179743;2.0;0.7
-10.910138264313042;3.7219585207060875;2.0;0.7
-10.905171488019333;3.7234485535942;2.0;0.7
-10.90020471172562;3.724938586482314;2.0;0.7
-10.89523793543191;3.7264286193704272;2.0;0.7
-10.8902711591382;3.7279186522585404;2.0;0.7
-10.885304382844486;3.7294086851466544;2.0;0.7
-10.880337606550777;3.730898718034767;2.0;0.7
-10.875370830257067;3.73238875092288;2.0;0.7
-10.870404053963354;3.733878783810994;2.0;0.7
-10.865437277669644;3.735368816699107;2.0;0.7
-10.860470501375934;3.73685884958722;2.0;0.7
-10.85550372508222;3.738348882475334;2.0;0.7
-10.85053694878851;3.739838915363447;2.0;0.7
-10.845570172494801;3.74044298275052;2.0;0.7
-10.840603396201088;3.7409396603798912;2.0;0.7
-10.835636619907378;3.7414363380092626;2.0;0.7
-10.830669843613668;3.7419330156386335;2.0;0.7
-10.825703067319955;3.742429693268005;2.0;0.7
-10.820736291026245;3.7429263708973757;2.0;0.7
-10.815769514732535;3.7434230485267466;2.0;0.7
-10.810802738438822;3.743919726156118;2.0;0.7
-10.805835962145112;3.7444164037854892;2.0;0.7
-10.800869185851402;3.74491308141486;2.0;0.7
-10.795902409557689;3.7454097590442315;2.0;0.7
-10.79093563326398;3.7459064366736023;2.0;0.7
-10.78596885697027;3.7464031143029732;2.0;0.7
-10.781002080676556;3.7468997919323446;2.0;0.7
-10.776035304382846;3.7473964695617155;2.0;0.7
-10.771068528089137;3.747893147191087;2.0;0.7
-10.766101751795423;3.748389824820458;2.0;0.7
-10.761134975501713;3.748886502449829;2.0;0.7
-10.756168199208004;3.7493831800792;2.0;0.7
-10.75120142291429;3.7498798577085712;2.0;0.7
-10.74623464662058;3.750376535337942;2.0;0.7
-10.74126787032687;3.7508732129673135;2.0;0.7
-10.736301094033157;3.751369890596685;2.0;0.7
-10.731334317739448;3.7518665682260557;2.0;0.7
-10.726367541445734;3.752363245855427;2.0;0.7
-10.721400765152024;3.752859923484798;2.0;0.7
-10.716433988858315;3.753356601114169;2.0;0.7
-10.711467212564601;3.75385327874354;2.0;0.7
-10.706500436270892;3.754349956372911;2.0;0.7
-10.701533659977182;3.7548466340022824;2.0;0.7
-10.696566883683468;3.7553433116316537;2.0;0.7
-10.691600107389759;3.7558399892610246;2.0;0.7
-10.686633331096049;3.7563366668903955;2.0;0.7
-10.681666554802336;3.756833344519767;2.0;0.7
-10.676699778508626;3.7573300221491377;2.0;0.7
-10.671733002214916;3.757826699778509;2.0;0.7
-10.666766225921203;3.7583233774078804;2.0;0.7
-10.661799449627493;3.7588200550372513;2.0;0.7
-10.656832673333783;3.759316732666622;2.0;0.7
-10.65186589704007;3.7598134102959935;2.0;0.7
-10.64689912074636;3.7603100879253644;2.0;0.7
-10.64193234445265;3.7608067655547353;2.0;0.7
-10.636965568158937;3.7613034431841066;2.0;0.7
-10.631998791865227;3.761800120813478;2.0;0.7
-10.627032015571517;3.762296798442849;2.0;0.7
-10.622065239277804;3.76279347607222;2.0;0.7
-10.617098462984094;3.763290153701591;2.0;0.7
-10.612131686690384;3.763786831330962;2.0;0.7
-10.607164910396671;3.7642835089603333;2.0;0.7
-10.602198134102961;3.7647801865897046;2.0;0.7
-10.597231357809251;3.7652768642190755;2.0;0.7
-10.592264581515538;3.765773541848447;2.0;0.7
-10.587297805221828;3.7662702194778177;2.0;0.7
-10.582331028928118;3.7667668971071886;2.0;0.7
-10.577364252634405;3.76726357473656;2.0;0.7
-10.572397476340695;3.767760252365931;2.0;0.7
-10.567430700046986;3.768256929995302;2.0;0.7
-10.562463923753272;3.7687536076246735;2.0;0.7
-10.557497147459562;3.7692502852540444;2.0;0.7
-10.552530371165853;3.7697469628834153;2.0;0.7
-10.54756359487214;3.7702436405127866;2.0;0.7
-10.54259681857843;3.7707403181421575;2.0;0.7
-10.53763004228472;3.771236995771529;2.0;0.7
-10.532663265991006;3.7717336734009;2.0;0.7
-10.527696489697297;3.772230351030271;2.0;0.7
-10.522729713403587;3.772727028659642;2.0;0.7
-10.517762937109874;3.7732237062890133;2.0;0.7
-10.512796160816164;3.773720383918384;2.0;0.7
-10.507829384522454;3.7742170615477555;2.0;0.7
-10.50286260822874;3.774713739177127;2.0;0.7
-10.49789583193503;3.7752104168064977;2.0;0.7
-10.492929055641321;3.7757070944358686;2.0;0.7
-10.487962279347608;3.77620377206524;2.0;0.7
-10.482995503053898;3.776700449694611;2.0;0.7
-10.478028726760188;3.7771971273239817;2.0;0.7
-10.473061950466475;3.777693804953353;2.0;0.7
-10.468095174172765;3.7781904825827244;2.0;0.7
-10.463128397879055;3.7786871602120953;2.0;0.7
-10.458161621585342;3.7791838378414666;2.0;0.7
-10.453194845291632;3.7796805154708375;2.0;0.7
-10.448228068997922;3.7801771931002084;2.0;0.7
-10.443261292704209;3.7806738707295797;2.0;0.7
-10.4382945164105;3.781170548358951;2.0;0.7
-10.43332774011679;3.781667225988322;2.0;0.7
-10.428360963823076;3.7821639036176933;2.0;0.7
-10.423394187529366;3.782660581247064;2.0;0.7
-10.418427411235657;3.783157258876435;2.0;0.7
-10.413460634941943;3.7836539365058064;2.0;0.7
-10.408493858648233;3.7841506141351773;2.0;0.7
-10.40352708235452;3.7846472917645486;2.0;0.7
-10.39856030606081;3.78514396939392;2.0;0.7
-10.3935935297671;3.785640647023291;2.0;0.7
-10.388626753473387;3.786137324652662;2.0;0.7
-10.383659977179677;3.786634002282033;2.0;0.7
-10.378693200885968;3.787130679911404;2.0;0.7
-10.373726424592254;3.7876273575407753;2.0;0.7
-10.368759648298544;3.7881240351701466;2.0;0.7
-10.363792872004835;3.7886207127995175;2.0;0.7
-10.358826095711121;3.789117390428889;2.0;0.7
-10.353859319417412;3.7896140680582597;2.0;0.7
-10.348892543123702;3.790000000000001;2.0022149137525957;0.7011074568762978
-10.343925766829988;3.790000000000001;2.0121484663400224;0.7060742331700112
-10.338958990536279;3.790000000000001;2.022082018927442;0.711041009463721
-10.333992214242569;3.790000000000001;2.0320155715148616;0.7160077857574307
-10.329025437948856;3.790000000000001;2.0419491241022882;0.7209745620511441
-10.324058661655146;3.790000000000001;2.051882676689708;0.7259413383448539
-10.319091885361436;3.790000000000001;2.0618162292771274;0.7309081146385636
-10.314125109067723;3.790000000000001;2.071749781864554;0.735874890932277
-10.309158332774013;3.790000000000001;2.0816833344519736;0.7408416672259868
-10.304191556480303;3.790000000000001;2.091616887039393;0.7458084435196966
-10.29922478018659;3.790000000000001;2.10155043962682;0.7507752198134099
-10.29425800389288;3.790000000000001;2.1114839922142394;0.7557419961071197
-10.28929122759917;3.790000000000001;2.121417544801659;0.7607087724008295
-10.284324451305457;3.790000000000001;2.1313510973890857;0.7656755486945428
-10.279357675011747;3.790000000000001;2.1412846499765052;0.7706423249882526
-10.274390898718037;3.790000000000001;2.151218202563925;0.7756091012819624
-10.269424122424324;3.790000000000001;2.1611517551513515;0.7805758775756757
-10.264457346130614;3.790000000000001;2.171085307738771;0.7855426538693855
-10.259490569836904;3.790000000000001;2.1810188603261906;0.7905094301630953
-10.254523793543191;3.790000000000001;2.1909524129136173;0.7954762064568086
-10.249557017249481;3.790000000000001;2.200885965501037;0.8004429827505184
-10.244590240955771;3.790000000000001;2.2108195180884564;0.8054097590442282
-10.239623464662058;3.790000000000001;2.220753070675883;0.8103765353379415
-10.234656688368348;3.790000000000001;2.2306866232633027;0.8153433116316513
-10.229689912074639;3.790000000000001;2.2406201758507223;0.8203100879253611
-10.224723135780925;3.790000000000001;2.250553728438149;0.8252768642190744
-10.219756359487215;3.790000000000001;2.2604872810255685;0.8302436405127842
-10.214789583193506;3.790000000000001;2.270420833612988;0.835210416806494
-10.209822806899792;3.790000000000001;2.2803543862004148;0.8401771931002073
-10.204856030606082;3.790000000000001;2.2902879387878343;0.8451439693939171
-10.199889254312373;3.790000000000001;2.300221491375254;0.8501107456876269
-10.19492247801866;3.790000000000001;2.3101550439626806;0.8550775219813402
-10.18995570172495;3.790000000000001;2.3200885965501;0.86004429827505
-10.18498892543124;3.790000000000001;2.3300221491375197;0.8650110745687598
-10.180022149137526;3.790000000000001;2.3399557017249464;0.8699778508624731
-10.175055372843817;3.790000000000001;2.349889254312366;0.8749446271561829
-10.170088596550107;3.790000000000001;2.3598228068997855;0.8799114034498927
-10.165121820256394;3.790000000000001;2.369756359487212;0.884878179743606
-10.160155043962684;3.790000000000001;2.3796899120746318;0.8898449560373158
-10.155188267668974;3.790000000000001;2.3896234646620513;0.8948117323310256
-10.15022149137526;3.790000000000001;2.399557017249478;0.899778508624739
-10.14525471508155;3.790000000000001;2.4094905698368976;0.9047452849184487
-10.140287938787841;3.790000000000001;2.419424122424317;0.9097120612121585
-10.135321162494128;3.790000000000001;2.429357675011744;0.9146788375058719
-10.130354386200418;3.790000000000001;2.4392912275991634;0.9196456137995817
-10.125387609906708;3.790000000000001;2.449224780186583;0.9246123900932914
-10.120420833612995;3.790000000000001;2.4591583327740096;0.9295791663870048
-10.115454057319285;3.790000000000001;2.469091885361429;0.9345459426807146
-10.110487281025575;3.790000000000001;2.4790254379488488;0.9395127189744243
-10.105520504731862;3.790000000000001;2.4889589905362755;0.9444794952681377
-10.100553728438152;3.790000000000001;2.498892543123695;0.9494462715618475
-10.095586952144442;3.790000000000001;2.5088260957111146;0.9544130478555573
-10.090620175850729;3.790000000000001;2.5187596482985413;0.9593798241492706
-10.08565339955702;3.790000000000001;2.528693200885961;0.9643466004429804
-10.08068662326331;3.790000000000001;2.5386267534733804;0.9693133767366902
-10.075719846969596;3.790000000000001;2.548560306060807;0.9742801530304035
-10.070753070675886;3.790000000000001;2.5584938586482266;0.9792469293241133
-10.065786294382173;3.790000000000001;2.5684274112356533;0.9842137056178266
-10.060819518088463;3.790000000000001;2.578360963823073;0.9891804819115364
-10.055852741794753;3.790000000000001;2.5882945164104925;0.9941472582052462
-10.05088596550104;3.790000000000001;2.598228068997919;0.9991140344989595
-10.04591918920733;3.790000000000001;2.6081616215853387;1.0040808107926693
-10.04095241291362;3.790000000000001;2.6180951741727583;1.009047587086379
-10.035985636619907;3.790000000000001;2.628028726760185;1.0140143633800924
-10.031018860326197;3.790000000000001;2.6379622793476045;1.0189811396738022
-10.026052084032488;3.790000000000001;2.647895831935024;1.023947915967512
-10.021085307738774;3.790000000000001;2.6578293845224508;1.0289146922612253
-10.016118531445064;3.790000000000001;2.6677629371098703;1.0338814685549351
-10.011151755151355;3.790000000000001;2.67769648969729;1.038848244848645
-10.006184978857641;3.790000000000001;2.6876300422847166;1.0438150211423582
-10.001218202563932;3.790000000000001;2.697563594872136;1.048781797436068
-9.996251426270222;3.790000000000001;2.7074971474595557;1.0537485737297778
-9.991284649976508;3.790000000000001;2.7174307000469824;1.0587153500234912
-9.986317873682799;3.790000000000001;2.727364252634402;1.063682126317201
-9.981351097389089;3.790000000000001;2.7372978052218215;1.0686489026109107
-9.976384321095376;3.790000000000001;2.747231357809248;1.073615678904624
-9.971417544801666;3.790000000000001;2.757164910396668;1.0785824551983338
-9.966450768507956;3.790000000000001;2.7670984629840873;1.0835492314920436
-9.961483992214243;3.790000000000001;2.777032015571514;1.088516007785757
-9.956517215920533;3.790000000000001;2.7869655681589336;1.0934827840794668
-9.951550439626823;3.790000000000001;2.796899120746353;1.0984495603731765
-9.94658366333311;3.790000000000001;2.80683267333378;1.1034163366668899
-9.9416168870394;3.790000000000001;2.8167662259211994;1.1083831129605997
-9.93665011074569;3.790000000000001;2.826699778508619;1.1133498892543094
-9.931683334451977;3.790000000000001;2.8366333310960457;1.1183166655480228
-9.926716558158267;3.790000000000001;2.846566883683465;1.1232834418417326
-9.921749781864557;3.790000000000001;2.856500436270885;1.1282502181354424
-9.916783005570844;3.790000000000001;2.8664339888583115;1.1332169944291557
-9.911816229277134;3.790000000000001;2.876367541445731;1.1381837707228655
-9.906849452983424;3.790000000000001;2.8863010940331506;1.1431505470165753
-9.901882676689711;3.790000000000001;2.8962346466205773;1.1481173233102886
-9.896915900396001;3.790000000000001;2.906168199207997;1.1530840996039984
-9.891949124102291;3.790000000000001;2.9161017517954164;1.1580508758977082
-9.886982347808578;3.790000000000001;2.926035304382843;1.1630176521914215
-9.882015571514868;3.790000000000001;2.9359688569702627;1.1679844284851313
-9.877048795221159;3.790000000000001;2.9459024095576822;1.172951204778841
-9.872082018927445;3.790000000000001;2.955835962145109;1.1779179810725544
-9.867115242633735;3.790000000000001;2.9657695147325285;1.1828847573662642
-9.862148466340026;3.790000000000001;2.975703067319948;1.187851533659974
-9.857181690046312;3.790000000000001;2.9856366199073747;1.1928183099536873
-9.852214913752602;3.790000000000001;2.9955701724947943;1.197785086247397
-9.847248137458893;3.7897248137458903;3.0;1.2
-9.84228136116518;3.789228136116519;3.0;1.2
-9.83731458487147;3.788731458487148;3.0;1.2
-9.83234780857776;3.7882347808577768;3.0;1.2
-9.827381032284046;3.7877381032284054;3.0;1.2
-9.822414255990337;3.7872414255990345;3.0;1.2
-9.817447479696627;3.7867447479696636;3.0;1.2
-9.812480703402914;3.7862480703402923;3.0;1.2
-9.807513927109204;3.7857513927109214;3.0;1.2
-9.802547150815494;3.78525471508155;3.0;1.2
-9.79758037452178;3.7847580374521788;3.0;1.2
-9.79261359822807;3.784261359822808;3.0;1.2
-9.787646821934361;3.783764682193437;3.0;1.2
-9.782680045640648;3.7832680045640656;3.0;1.2
-9.777713269346938;3.7827713269346948;3.0;1.2
-9.772746493053228;3.782274649305324;3.0;1.2
-9.767779716759515;3.7817779716759525;3.0;1.2
-9.762812940465805;3.781281294046581;3.0;1.2
-9.757846164172095;3.7807846164172103;3.0;1.2
-9.752879387878382;3.780287938787839;3.0;1.2
-9.747912611584672;3.779791261158468;3.0;1.2
-9.742945835290959;3.7792945835290968;3.0;1.2
-9.737979058997249;3.778797905899726;3.0;1.2
-9.73301228270354;3.7783012282703545;3.0;1.2
-9.728045506409826;3.777804550640983;3.0;1.2
-9.723078730116116;3.7773078730116123;3.0;1.2
-9.718111953822406;3.7768111953822414;3.0;1.2
-9.713145177528693;3.77631451775287;3.0;1.2
-9.708178401234983;3.775817840123499;3.0;1.2
-9.703211624941273;3.7753211624941283;3.0;1.2
-9.69824484864756;3.774824484864757;3.0;1.2
-9.69327807235385;3.7743278072353856;3.0;1.2
-9.68831129606014;3.7738311296060147;3.0;1.2
-9.683344519766427;3.7733344519766434;3.0;1.2
-9.678377743472717;3.7728377743472725;3.0;1.2
-9.673410967179008;3.7723410967179016;3.0;1.2
-9.668444190885294;3.7718444190885303;3.0;1.2
-9.663477414591584;3.771347741459159;3.0;1.2
-9.658510638297875;3.770851063829788;3.0;1.2
-9.653543862004161;3.7703543862004167;3.0;1.2
-9.648577085710452;3.769857708571046;3.0;1.2
-9.643610309416742;3.769361030941675;3.0;1.2
-9.638643533123028;3.7688643533123036;3.0;1.2
-9.633676756829319;3.7683676756829327;3.0;1.2
-9.628709980535609;3.7678709980535614;3.0;1.2
-9.623743204241896;3.76737432042419;3.0;1.2
-9.618776427948186;3.766877642794819;3.0;1.2
-9.613809651654476;3.7663809651654483;3.0;1.2
-9.608842875360763;3.765884287536077;3.0;1.2
-9.603876099067053;3.765387609906706;3.0;1.2
-9.598909322773343;3.7648909322773347;3.0;1.2
-9.59394254647963;3.7643942546479634;3.0;1.2
-9.58897577018592;3.7638975770185925;3.0;1.2
-9.58400899389221;3.7634008993892216;3.0;1.2
-9.579042217598497;3.7629042217598503;3.0;1.2
-9.574075441304787;3.7624075441304794;3.0;1.2
-9.569108665011077;3.7619108665011085;3.0;1.2
-9.564141888717364;3.7614141888717367;3.0;1.2
-9.559175112423654;3.760917511242366;3.0;1.2
-9.554208336129944;3.760420833612995;3.0;1.2
-9.549241559836231;3.7599241559836236;3.0;1.2
-9.544274783542521;3.7594274783542527;3.0;1.2
-9.539308007248811;3.758930800724882;3.0;1.2
-9.534341230955098;3.7584341230955105;3.0;1.2
-9.529374454661388;3.757937445466139;3.0;1.2
-9.524407678367679;3.7574407678367683;3.0;1.2
-9.519440902073965;3.756944090207397;3.0;1.2
-9.514474125780255;3.756447412578026;3.0;1.2
-9.509507349486546;3.755950734948655;3.0;1.2
-9.504540573192832;3.755454057319284;3.0;1.2
-9.499573796899123;3.7549573796899125;3.0;1.2
-9.494607020605413;3.7544607020605416;3.0;1.2
-9.4896402443117;3.7539640244311703;3.0;1.2
-9.48467346801799;3.7534673468017994;3.0;1.2
-9.47970669172428;3.7529706691724285;3.0;1.2
-9.474739915430566;3.752473991543057;3.0;1.2
-9.469773139136857;3.7519773139136863;3.0;1.2
-9.464806362843147;3.751480636284315;3.0;1.2
-9.459839586549434;3.7509839586549436;3.0;1.2
-9.454872810255724;3.7504872810255727;3.0;1.2
-9.449906033962014;3.749990603396202;3.0;1.2
-9.4449392576683;3.7494939257668305;3.0;1.2
-9.43997248137459;3.7489972481374596;3.0;1.2
-9.435005705080881;3.7485005705080883;3.0;1.2
-9.430038928787168;3.748003892878717;3.0;1.2
-9.425072152493458;3.747507215249346;3.0;1.2
-9.420105376199748;3.747010537619975;3.0;1.2
-9.415138599906035;3.746513859990604;3.0;1.2
-9.410171823612325;3.746017182361233;3.0;1.2
-9.405205047318612;3.7455205047318616;3.0;1.2
-9.400238271024902;3.7450238271024907;3.0;1.2
-9.395271494731192;3.7445271494731194;3.0;1.2
-9.390304718437479;3.744030471843748;3.0;1.2
-9.385337942143769;3.743533794214377;3.0;1.2
-9.38037116585006;3.7430371165850063;3.0;1.2
-9.375404389556346;3.742540438955635;3.0;1.2
-9.370437613262636;3.742043761326264;3.0;1.2
-9.365470836968926;3.7415470836968927;3.0;1.2
-9.360504060675213;3.7410504060675214;3.0;1.2
-9.355537284381503;3.7405537284381505;3.0;1.2
-9.350570508087793;3.7400570508087796;3.0;1.2
-9.34560373179408;3.7391207463588163;3.0;1.2
-9.34063695550037;3.7381273911000745;3.0;1.2
-9.33567017920666;3.7371340358413323;3.0;1.2
